PCTPOV017_2018,PCTPOV517_2018,PCTPOVALL_2018,MEDHHINC_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Med_HH_Income_Percent_of_State_Total_2018,R_death_2018,Unemployment_rate_2018,Percent of adults with a high school diploma only 2014-18,% Black-alone,% White-alone,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),R_NATURAL_INC_2018,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),70-79 y/o % of total pop,Active Physicians per 100000 Population 2018 (AAMC),% Asian-alone,30-39 y/o % of total pop,Percent of adults completing some college or associate's degree 2014-18,Percent of Population Aged 60+,20-29 y/o % of total pop,60-69 y/o % of total pop,Total Hospitals (2019),Total physician assistants (2019),R_NET_MIG_2018,Family Medicine/General Practice Primary Care (2019),Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Internal Medicine Primary Care (2019),80+ y/o % of total pop,R_DOMESTIC_MIG_2018,10-19 y/o % of total pop,urban_2,urban_3,urban_4,urban_5,urban_6,diabetes_prevalence
0.2532413810459545,0.16814910761899493,0.059489000953372666,-0.1732888407299396,0.11693630150052581,-0.3024849592324959,-0.03238032107524441,-0.13837597436737373,1.3732068432029618,0.16133779999815517,-0.5572258012832807,0.6484574100835017,0.7152736566435239,0.7769210839180897,0.12130949684180053,0.7359680503511143,0.4023827630785885,0.7459106356836984,-0.43144068396713975,-0.6654852475581196,0.18580191565163906,0.5013523815198064,-0.4294540824025225,0.5386890261141989,-0.29517619610432694,-0.21177116157693146,0.3526163092046894,-0.2127952466687688,-0.2631750129403708,0.1855192869778376,-0.20807692074248038,-0.20024066962996445,-0.11797024447939036,0.31454024672910497,0.16237354073539328,-0.36617725049631145,-0.3675740870140241,-0.35631834582450017,-0.5152583661417767,1.1799919289473773,13.7
-0.017433494949054978,-0.11783734992820684,-0.022268505554381604,-0.5040646177568497,-0.5056732411844466,-0.42970488627659054,-0.7109926599169133,1.0340333255930394,0.5391727298159648,1.9779247726353886,-0.564854560308601,0.7598922371586866,0.7721708966642726,1.0136367235855377,-1.0539969560656617,1.4786433696409482,0.46009770267504074,1.5301967903128897,-0.390334220335924,-0.7859337985894166,-1.3513415930286627,0.7579122021517433,-0.7362959850529824,1.1945998408829572,-0.20448743386664037,-0.0745027238244746,-0.7524489259884357,-0.12337357426278805,-0.164761319214011,-0.5205070470616455,-0.1172817521470667,-0.10609193079369154,0.6517298115351733,-0.6476060116094727,-0.8360732503377069,-0.36617725049631145,-0.3675740870140241,-0.35631834582450017,1.9407739218053637,-0.847463423662617,13.1
-0.7053988047697033,-0.7470075565320508,-0.4801105419978057,0.1381982556075626,-0.4098871576944506,-0.5887297950817089,0.4282835293793189,-0.44093321306683547,-0.22535854078878328,1.335132459240675,-0.37999256368112666,0.5387032000332017,-0.5364656238129284,-0.603920147475357,0.17132253739105424,-0.45042430292120333,-0.5445595982069068,-0.5698171819330341,-0.1810125425847491,-0.12855096785087727,-0.2753411369524512,-0.5798640054290681,1.3201939125235114,-0.6585667472748502,-0.21576905762644172,-0.2695004407813536,0.17437998094773371,-0.19380441849963304,-0.21644334197155604,-0.23809651344585228,-0.21651021190928318,-0.22140587358034636,-0.38353714099610187,0.21744291790594572,0.4641698023879559,2.7309178782805716,-0.3675740870140241,-0.35631834582450017,-0.5152583661417767,-0.847463423662617,12.2
-0.9647955609315872,-1.0329940140792526,-0.8725465732350259,0.649527556708559,-0.8728532278960968,0.2806063730529382,1.4635388492180685,-0.4787528679042681,-0.5728727547000323,-0.2019795945292917,-0.5564092655277626,-0.5795748544883469,-1.0959551506836165,-1.1089135120992455,0.14631601711642736,-1.1710711169778636,-0.4793315672313452,-1.1340349827259752,-0.023228009944051796,0.33545204137976153,0.8006593191237596,-0.5615383039553581,0.09487486281620507,-0.5704749578620326,0.26086986255554034,0.005506969153929119,0.2813217779019071,0.04355375863447516,-0.174740463881513,-0.28516493571515117,-0.11453052156099858,-0.15261727182783127,-0.6134923177727407,0.33219430651513393,0.5762804684874164,-0.36617725049631145,2.7205399818128275,-0.35631834582450017,-0.5152583661417767,-0.847463423662617,11.2
0.7382005338703462,0.6142879813926295,0.3538160243812882,-0.3139026059043968,-0.7132097554127705,-0.04804510514430664,-0.20079506210164424,-0.024917009855075414,0.0526528303402161,0.30107525943178853,0.13491408855416212,-0.19131248341614984,0.7152736566435239,0.7769210839180897,0.22133557794030795,0.7359680503511143,-0.4021875256271162,0.7459106356836984,0.508351789807684,0.07096176219144862,0.5316592051047071,-0.2683270803760026,0.17336190219394612,-0.23303651780429321,0.04600119070260677,0.23236777855623053,-0.15535722632763424,0.2414391047506554,0.025503310683897794,0.5620666651322285,0.16675399861927262,0.1455650870297131,-0.14857499620148884,-0.2592166963168359,0.2345348647948704,-0.36617725049631145,-0.3675740870140241,2.8064791266530418,-0.5152583661417767,-0.847463423662617,12.5
-1.1452454782615933,-0.9986756391735885,-0.8234920693303736,4.145296184849882,-0.29813672695612237,3.7579510455915264,2.8455304005817594,-1.0838673453031908,-1.1983983397402802,-3.066597512918775,-0.2561464475326109,-1.962690629048631,0.6678592899595673,0.6506727427621178,0.4463942604119497,0.5502992205286569,-1.0046003659277878,0.5726653358551611,12.14121207936583,5.228132605781814,-2.2351991105198357,-0.7264696172187461,1.5542035784599664,-1.0212271773891666,1.3807704641727756,1.6020602823324854,0.09417363323210368,2.0469697731961567,1.74884934030601,2.8684193563278733,1.944723593874315,1.8726013834874684,-0.1749102863202529,-0.44458432407013976,-3.2646686533348284,-0.36617725049631145,-0.3675740870140241,-0.35631834582450017,-0.5152583661417767,-0.847463423662617,8.8
1.4148877238578694,1.632399770260668,0.8770640660309154,-0.29274959176545495,0.8512962749238264,-1.193024448541159,-0.3196760557673383,0.39109919335668397,0.1916585159047158,1.0556575403734083,1.3274863819900125,-0.9361797151568625,-0.7735374572327113,-0.6986064033423365,-0.5288600302984977,-0.7367948709524523,0.29015946873705994,-0.6189813886411332,-0.31280192556081127,-0.30409091874100036,-0.3137697246694586,0.006558441729643512,-0.08851026954046172,-0.012172499546632022,-0.3179578666605561,-0.25155326041150067,-1.0108916019610215,-0.27891718408060207,-0.27819619815270474,-0.4734386247923466,-0.25838193846741686,-0.2440849321072558,-0.508627035484238,-0.9124169083999071,-0.13518909605675203,-0.36617725049631145,-0.3675740870140241,2.8064791266530418,-0.5152583661417767,-0.847463423662617,15.5
-0.7956237634347064,-0.769886473135827,-0.8071405680288227,0.02268128686913809,-0.02674282373446786,-0.11165506866635376,0.17566141783971917,-0.6678511420914315,-0.8508841258290313,-0.09018962698238443,-0.5933344248271175,0.5821660244553165,0.4497532032133674,0.3823950178056763,1.4966681119462777,-0.22699232127044866,-0.03776978475169975,-0.34506652269601223,-0.2972359483786179,0.42199076699338817,0.37794485423667745,0.37307247120383835,-0.7784019943319963,0.12242188821456848,-0.3396583001608583,-0.30744828914868416,0.7090889657186007,-0.31291531352664703,-0.32534387524929553,2.8684193563278733,-0.29539754386971573,-0.28094885116002727,1.2139103494087722,0.16448073854785888,0.9134335536229694,-0.36617725049631145,-0.3675740870140241,-0.35631834582450017,-0.5152583661417767,1.1799919289473773,10.3
-1.630204631085985,-1.58208801256988,-1.5429581265986112,2.563265842655059,-1.1602114783660842,1.9980753881482165,2.76627640480463,-0.25183493887967207,-0.29486138357103286,-0.7609294322638246,-0.33898091807028674,0.23389289400850227,0.7721708966642726,1.0136367235855377,-0.27879482755222923,1.4786433696409482,-0.2544002151713204,1.5301967903128897,1.262985464202263,-0.06103802466065947,-1.1784129483021284,-0.0850700656389052,-0.3528972605423085,0.14777590668539295,1.7638422138438916,2.7040329607610443,0.11199726605779921,2.1447558197586223,1.744665608906471,0.044314020169940946,1.9457309586340734,1.914032113097509,0.0886461278139028,0.10269152929675757,-0.22005503480164193,2.7309178782805716,-0.3675740870140241,-0.35631834582450017,-0.5152583661417767,-0.847463423662617,10.7
0.9412066908666028,0.8087587725247267,1.498421115489848,-1.6689862031848104,1.0747971364004836,-1.0658045214970642,-1.3499780008700177,0.2398205740069531,0.9561897865094632,1.0836050322601354,-0.46525136102781944,0.36293413232334093,0.19371562312000165,0.24825615532745557,-0.37882090865073664,-0.39377957517875806,-0.16023016813998453,-0.2420558038790437,-0.10996403501993592,1.8896725184110117,-0.8709842465660684,0.2447925608878703,0.24150305605658487,-0.4066135258220367,-0.3607437722250173,-0.30941256120717386,-1.4208351569520195,-0.30848624972588906,-0.3216184288872565,-0.5205070470616455,-0.29034380153012324,-0.27683500174054043,0.833956652511167,-1.3096332535855584,-0.11558553547655412,-0.36617725049631145,-0.3675740870140241,-0.35631834582450017,-0.5152583661417767,1.1799919289473773,14.3
